"","sat","tothrs","colgpa","athlete","verbmath","hsize","hsrank","hsperc","female","white","black"
"831",1190,2.82045071274568,3.14000010490417,"FALSE",0.888890027999878,0.517277050884046,3.16221305611308,2.88288689417009,"TRUE","TRUE","FALSE"
"832",1100,2.06262190276303,2.28999996185303,"FALSE",0.833329975605011,0.683938158778268,3.66141515657458,3.30826063200416,"FALSE","TRUE","FALSE"
"833",1100,2.50632306564416,3.01999998092651,"FALSE",0.641789972782135,0.384631882108166,3.51338500962763,3.41142990728005,"FALSE","TRUE","FALSE"
"834",990,2.72423121272616,2.54999995231628,"FALSE",0.736840009689331,0.125265973821784,3.88432363204899,4.11408700486188,"FALSE","TRUE","FALSE"
"835",1160,2.03145052453717,3.36999988555908,"FALSE",0.901639997959137,0,2.73048006801892,2.9089635131453,"TRUE","TRUE","FALSE"
"836",960,1.92122506454714,2.69000005722046,"FALSE",0.811320006847382,1.46245537523104,4.46082772124182,3.63372631510448,"FALSE","TRUE","FALSE"
"837",930,2.8527154709808,2.88000011444092,"FALSE",0.860000014305115,1.70720746758853,3.63829104635451,2.51627705767467,"FALSE","TRUE","FALSE"
"838",1050,2.79080388060291,2.35999989509583,"FALSE",0.693549990653992,0.479177804610323,4.32392883907343,4.27941120874458,"FALSE","TRUE","FALSE"
"839",1040,2.5238516316488,2.63000011444092,"FALSE",0.962260007858276,0.738946218734891,4.26547694056183,3.97089213219093,"TRUE","TRUE","FALSE"
"840",1000,2.54848342480179,2.61999988555908,"FALSE",0.754390001296997,1.10756075205062,4.19018462290588,3.57756474155619,"FALSE","TRUE","FALSE"
"841",1000,2.0916031271045,2.54999995231628,"FALSE",0.818180024623871,0.327271113317643,2.73048006801892,2.57252297991223,"FALSE","TRUE","FALSE"
"842",1080,1.96119011776628,2.5699999332428,"FALSE",0.636359989643097,0.662939571062311,3.80919296321888,3.49890231847575,"FALSE","TRUE","FALSE"
"843",1080,1.99777015922358,2.40000009536743,"FALSE",0.770489990711212,0.662939571062311,4.16368929482061,3.91700982757723,"TRUE","TRUE","FALSE"
"844",1020,2.54848342480179,3.22000002861023,"FALSE",1,1.27506800961537,3.76926795611661,2.96173854665944,"FALSE","TRUE","FALSE"
"845",1060,2.5238516316488,2.28999996185303,"FALSE",0.709680020809174,1.59475150618041,3.74865648341655,2.7153996971568,"FALSE","TRUE","FALSE"
"846",970,2.44734606249841,2.25,"FALSE",0.830190002918243,0.933769914147421,4.24104160796124,3.77652805036579,"FALSE","TRUE","FALSE"
"847",1030,2.70599022160489,3.10999989509583,"FALSE",0.943400025367737,0.883449447231832,4.80893585251604,4.50148035919799,"FALSE","TRUE","FALSE"
"848",1080,2.03145052453717,1.62000000476837,"FALSE",0.894739985466003,1.30726149005138,3.56533425755069,2.70521544956166,"FALSE","TRUE","FALSE"
"849",1010,2.71066003818467,2.76999998092651,"FALSE",0.771929979324341,0.889800679488917,2.78925286860516,2.1479831742922,"TRUE","TRUE","FALSE"
"850",1030,2.51520522940266,2.47000002861023,"FALSE",0.943400025367737,0.883449447231832,4.7166177348744,4.38913842002409,"TRUE","TRUE","FALSE"
"851",1140,2.74137718156751,2.25999999046326,"FALSE",0.561640024185181,0.921293384974839,4.28929464935967,3.84408400299541,"FALSE","TRUE","FALSE"
"852",1170,2.55629049332717,2.59999990463257,"FALSE",0.746270000934601,0.939982845137115,2.17072328819,1.43392581326427,"FALSE","TRUE","FALSE"
"853",1040,2.6814436591218,2.23000001907349,"FALSE",1.08000004291534,1.06676525356733,3.56533425755069,2.8837911299802,"TRUE","TRUE","FALSE"
"854",1080,2.48780302125851,1.97000002861023,"FALSE",0.894739985466003,2.2506984010028,4.78148675562863,3.50472967559977,"FALSE","TRUE","FALSE"
"855",1100,2.48780302125851,2.59999990463257,"FALSE",0.929820001125336,2.37098492166477,5.30984941214859,4.06661486454743,"TRUE","TRUE","FALSE"
"856",940,2.03145052453717,2.86999988555908,"FALSE",0.649119973182678,0,3.23644893570146,3.4897213596102,"FALSE","TRUE","FALSE"
"857",1020,2.79080388060291,2.35999989509583,"FALSE",0.728810012340546,-0.0100300851503264,3.4863053486392,3.79301044783613,"TRUE","TRUE","FALSE"
"858",1080,2.69641832221736,2.48000001907349,"FALSE",0.714290022850037,0,3.12281087997524,3.35808068788105,"FALSE","TRUE","FALSE"
"859",1200,2.71525541085912,2.29999995231628,"FALSE",0.904760003089905,1.91530543346913,4.1224967810246,2.93782103182989,"FALSE","TRUE","FALSE"
"860",1160,2.0916031271045,2.32999992370605,"FALSE",0.633800029754639,2.31140309402304,4.59740787420909,3.25266840323036,"FALSE","TRUE","FALSE"
"861",1060,2.66021281429197,2.94000005722046,"FALSE",1,2.39304973660925,4.0646188624762,2.59068544062239,"TRUE","TRUE","FALSE"
"862",970,2.74137718156751,3.23000001907349,"FALSE",0.796299993991852,2.20828244662477,4.34633033459139,3.01994360995668,"TRUE","TRUE","FALSE"
"863",1050,2.84430030377852,3.39000010490417,"FALSE",0.779659986495972,1.04906617604728,3.4584318463071,2.77538120349909,"TRUE","TRUE","FALSE"
"864",1130,2.54048072633141,3.05999994277954,"FALSE",0.88332998752594,2.13364356831966,5.13648289112083,3.99904653149933,"FALSE","TRUE","FALSE"
"865",1440,1.99777015922358,3.79999995231628,"FALSE",1,1.98289810836824,2.36635551404173,0.954602996878062,"FALSE","TRUE","FALSE"
"866",850,2.46818521895741,1.89999997615814,"FALSE",0.808510005474091,1.98289810836824,4.99256067360989,3.91960849071752,"FALSE","TRUE","FALSE"
"867",980,2.54848342480179,2.79999995231628,"FALSE",1.04166996479034,1.91102937427078,4.16368929482061,2.98805341366801,"TRUE","TRUE","FALSE"
"868",950,2.47813861791151,2.47000002861023,"FALSE",0.79245001077652,1.91102937427078,4.45097599625131,3.32242662382289,"FALSE","TRUE","FALSE"
"869",1050,2.75754150538233,2.9300000667572,"FALSE",0.721310019493103,1.72095147639387,2.78925286860516,1.56553899051976,"TRUE","TRUE","FALSE"
"870",1100,2.54048072633141,1.83000004291534,"FALSE",0.692309975624084,1.14198750823456,4.84865730909465,4.33800526722884,"FALSE","TRUE","FALSE"
"871",1100,2.8527154709808,2.47000002861023,"FALSE",0.74602997303009,1.01326658905331,4.10835650364713,3.55553226369002,"FALSE","TRUE","FALSE"
"872",1120,2.85817864325428,2.15000009536743,"FALSE",0.86667001247406,1.20941967249857,4.54513378893936,3.92010643473721,"TRUE","TRUE","FALSE"
"873",1190,2.53227335049842,2.01999998092651,"FALSE",1.08772003650665,1.00121147685057,5.05697564526148,4.70638820789399,"FALSE","TRUE","FALSE"
"874",920,2.84713550760702,2.52999997138977,"FALSE",1.29999995231628,1.20941967249857,4.38959488607804,3.73495604907754,"TRUE","TRUE","FALSE"
"875",1040,2.46818521895741,2.21000003814697,"FALSE",0.733330011367798,1.15335563386806,4.50859476330764,3.91960849071752,"FALSE","TRUE","FALSE"
"876",1110,2.87135357507715,2.91000008583069,"TRUE",1.05555999279022,2.05716427008023,4.53613139764079,3.33163820073407,"TRUE","TRUE","FALSE"
"877",1110,2.6915115261668,2.55999994277954,"FALSE",0.790319979190826,1.85050226394454,4.20315832050768,3.07182424825642,"TRUE","TRUE","FALSE"
"878",810,2.46818521895741,1.79999995231628,"FALSE",0.975610017776489,1.93234813562599,4.98698676855769,3.9450398764544,"FALSE","TRUE","FALSE"
"879",1030,2.48780302125851,2.05999994277954,"FALSE",0.716669976711273,0.400710712842717,3.61458951457289,3.51378495796428,"FALSE","TRUE","FALSE"
"880",1030,2.50632306564416,2.34999990463257,"FALSE",1.01961004734039,1.51714042304833,4.15015726666938,3.23078731578446,"TRUE","TRUE","FALSE"
"881",1070,1.99777015922358,2.20000004768372,"FALSE",0.844829976558685,0.455964163224664,3.56533425755069,3.40364523265737,"TRUE","TRUE","FALSE"
"882",1280,2.5238516316488,3.03999996185303,"FALSE",0.802820026874542,0.569437444039601,3.63829104635451,3.38340395745172,"TRUE","TRUE","FALSE"
"883",1180,2.75754150538233,3.14000010490417,"FALSE",0.84375,0.745724574854245,2.36635551404173,1.79898495147724,"TRUE","TRUE","FALSE"
"884",980,2.58572448360003,2.53999996185303,"FALSE",0.884620010852814,0.772628768366825,3.98689768902257,3.61174708537793,"TRUE","TRUE","FALSE"
"885",1080,2.03145052453717,2.6800000667572,"FALSE",0.741940021514893,0.704731717234788,3.74865648341655,3.39157208952109,"TRUE","TRUE","FALSE"
"886",1290,2.54848342480179,4,"FALSE",1.14999997615814,0.939982845137115,2.45104724532401,1.73728004234652,"FALSE","TRUE","FALSE"
"887",1050,1.96119011776628,2,"TRUE",0.75,1.43214594974404,4.58030450266279,3.79717023383901,"FALSE","TRUE","FALSE"
"888",1120,2.72861562519713,2.86999988555908,"FALSE",1.07406997680664,1.16467113876304,3.93700028626201,3.23760408617612,"TRUE","TRUE","FALSE"
"889",1040,2.0916031271045,3.66000008583069,"FALSE",0.704919993877411,1.50233692160545,2.05569504715745,0.918051552535479,"TRUE","TRUE","FALSE"
"890",1200,2.6490003338388,1.60000002384186,"FALSE",0.690140008926392,1.42706033889643,3.12281087997524,2.12380514384893,"FALSE","TRUE","FALSE"
"891",1100,2.83264382953735,3.97000002861023,"FALSE",0.964290022850037,1.54650541698061,0.6904951868774,-0.505385247849969,"TRUE","TRUE","FALSE"
"892",1140,2.06262190276303,3.17000007629395,"FALSE",0.899999976158142,1.06088016586872,3.86609241498749,3.23497714991604,"FALSE","TRUE","FALSE"
"893",1040,2.03145052453717,1.87000000476837,"FALSE",1.0392199754715,0.946179049075483,4.25333846160486,3.78092801512889,"TRUE","TRUE","FALSE"
"894",1110,2.06262190276303,3.23000001907349,"FALSE",0.585709989070892,1.42196486830814,4.32392883907343,3.50097887622454,"FALSE","TRUE","FALSE"
"895",990,2.74137718156751,3.26999998092651,"FALSE",0.941179990768433,0.831984683218727,3.16221305611308,2.61165552119217,"TRUE","TRUE","FALSE"
"896",1080,2.45792681062047,2.5,"FALSE",0.862070024013519,0.792591977430073,4.31252502956725,3.9803957793327,"FALSE","TRUE","FALSE"
"897",1330,2.58572448360003,3.94000005722046,"FALSE",0.821919977664948,-0.934346362181636,0,1.19506968221327,"FALSE","TRUE","FALSE"
"898",1150,2.84430030377852,2.59999990463257,"FALSE",0.982760012149811,-0.0925474037637911,3.08171256013734,3.41585483935374,"FALSE","TRUE","FALSE"
"899",1130,2.47813861791151,2.38000011444092,"FALSE",0.738460004329681,0.259508379032352,3.40010820302935,3.40364523265737,"FALSE","TRUE","FALSE"
"900",840,2.46818521895741,2.73000001907349,"FALSE",1.04877996444702,1.26424520526569,4.21595595491541,3.48882576213685,"TRUE","TRUE","FALSE"
"901",1000,2.03145052453717,2.80999994277954,"FALSE",0.818180024623871,1.00724677429022,2.78925286860516,2.05677552718976,"TRUE","TRUE","FALSE"
"902",970,2.70599022160489,3.15000009536743,"FALSE",1.02083003520966,1.05498050562096,3.72758690561139,3.07930077606904,"TRUE","TRUE","FALSE"
"903",1060,2.73718684442705,2.95000004768372,"FALSE",0.892859995365143,1.20387022344056,4.10835650364713,3.40782108572689,"FALSE","TRUE","FALSE"
"904",1180,1.96119011776628,3.5,"FALSE",0.873019993305206,1.33905324453561,2.73048006801892,1.75170128962263,"TRUE","TRUE","FALSE"
"905",1080,2.73718684442705,2.44000005722046,"FALSE",0.770489990711212,1.13056610317069,4.28929464935967,3.67666365683867,"FALSE","TRUE","FALSE"
"906",1210,2.0916031271045,3.32999992370605,"FALSE",0.890630006790161,1.80648624867807,3.61458951457289,2.42632610737821,"TRUE","TRUE","FALSE"
"907",1060,2.0916031271045,3.10999989509583,"FALSE",0.630770027637482,1.90245862852322,4.48022678394646,3.36214430839453,"TRUE","TRUE","FALSE"
"908",1120,2.53227335049842,2.86999988555908,"FALSE",0.931029975414276,1.71637757547528,5.10745564569251,4.23276680313888,"FALSE","TRUE","FALSE"
"909",1130,2.06262190276303,3.57999992370605,"FALSE",0.738460004329681,1.90245862852322,4.45097599625131,3.32783563790621,"FALSE","TRUE","FALSE"
"910",1110,2.53227335049842,2.51999998092651,"FALSE",0.681819975376129,0.927540134954828,3.93700028626201,3.42377742653084,"TRUE","TRUE","FALSE"
"911",1020,2.7329335690852,2.46000003814697,"FALSE",0.96153998374939,1.76178769333077,4.70157169413803,3.71460120969094,"TRUE","TRUE","FALSE"
"912",960,2.50632306564416,2.61999988555908,"FALSE",0.882350027561188,1.15901992325704,4.32392883907343,3.69567496778851,"TRUE","TRUE","FALSE"
"913",990,2.86352937108533,2.8199999332428,"FALSE",0.833329975605011,0.952358645704268,4.57163454223241,4.15611341924062,"FALSE","TRUE","FALSE"
"914",890,2.84713550760702,3.25999999046326,"FALSE",0.93478000164032,0.293697037766338,3.33797619020376,3.29736173931862,"TRUE","TRUE","FALSE"
"915",960,2.46818521895741,2.65000009536743,"FALSE",0.882350027561188,0.864287982761889,4.32392883907343,3.93288248237207,"FALSE","TRUE","FALSE"
"916",1180,1.92122506454714,2.75999999046326,"FALSE",0.903230011463165,1.18714685578351,4.51786360235402,3.90459613459574,"FALSE","TRUE","FALSE"
"917",970,1.96119011776628,3.14000010490417,"FALSE",0.732140004634857,1.14767818949968,3.42971682873038,2.66789866761687,"FALSE","TRUE","FALSE"
"918",1020,1.92122506454714,3.23000001907349,"FALSE",0.821430027484894,1.14767818949968,3.30532097361904,2.5271539679873,"FALSE","TRUE","FALSE"
"919",1060,2.50632306564416,2.15000009536743,"FALSE",0.827589988708496,1.02526019190431,4.27746105103003,3.74553275174308,"FALSE","TRUE","FALSE"
"920",1130,2.06262190276303,3,"FALSE",0.738460004329681,1.75276355850796,3.72758690561139,2.58829070877922,"TRUE","FALSE","FALSE"
"921",940,2.7329335690852,2.21000003814697,"FALSE",0.843140006065369,0.896134174004311,3.08171256013734,2.4692094258709,"TRUE","TRUE","FALSE"
"922",990,2.03145052453717,3.30999994277954,"FALSE",0.941179990768433,1.96193954998908,3.56533425755069,2.27523006077585,"TRUE","TRUE","FALSE"
"923",980,2.48780302125851,1.72000002861023,"FALSE",0.849059998989105,1.81534316034276,4.97573821596063,4.00740586928046,"FALSE","TRUE","FALSE"
"924",1110,2.03145052453717,3.5,"FALSE",0.881359994411469,1.6185591349495,3.95392696498804,2.93474626393216,"FALSE","TRUE","FALSE"
"925",1040,2.62523817153535,3.07999992370605,"FALSE",0.762709975242615,1.49242229366707,2.60088831145525,1.50741976934654,"TRUE","TRUE","FALSE"
"926",1020,2.03145052453717,2,"FALSE",1.17021000385284,0.921293384974839,4.2285822157276,3.77203064312473,"TRUE","TRUE","FALSE"
"927",800,2.84430030377852,3.05999994277954,"FALSE",0.860469996929169,1.62802484608228,3.4863053486392,2.39613047165449,"FALSE","TRUE","FALSE"
"928",1060,1.96119011776628,2.21000003814697,"FALSE",0.859650015830994,2.28498628648745,4.60584410849653,3.27783546293155,"FALSE","TRUE","FALSE"
"929",1030,2.5238516316488,2.40000009536743,"FALSE",0.872730016708374,1.38601614354627,3.61458951457289,2.70540653478924,"TRUE","TRUE","FALSE"
"930",1070,2.87894699368689,2.77999997138977,"FALSE",0.877189993858337,0.970798968474848,2.78925286860516,2.08472036550468,"TRUE","TRUE","FALSE"
"931",1090,2.0916031271045,2.60999989509583,"FALSE",0.758059978485107,-0.489273461491323,2.05569504715745,2.74612293711149,"TRUE","TRUE","FALSE"
"932",1200,2.58572448360003,2.25,"FALSE",0.739130020141602,0.939982845137115,3.59028115421965,3.01193742840799,"FALSE","TRUE","FALSE"
"933",1130,2.03145052453717,3.25,"FALSE",0.948279976844788,1.28584464524824,4.10835650364713,3.34681929473016,"FALSE","TRUE","FALSE"
"934",1230,2.82661712128797,3.8199999332428,"FALSE",0.8923100233078,1.58036710164311,4.40010724333756,3.47992042264082,"TRUE","TRUE","FALSE"
"935",1280,2.76907950421448,3.21000003814697,"FALSE",1.28570997714996,1.48247074069928,2.27349257113514,1.16203520266821,"TRUE","TRUE","FALSE"
"936",1000,2.51520522940266,2.23000001907349,"FALSE",0.851849973201752,1.60429932152105,4.79531186155163,3.93288248237207,"TRUE","TRUE","FALSE"
"937",860,2.54848342480179,2.20000004768372,"FALSE",0.686269998550415,1.60429932152105,4.77449692223536,3.90794267670113,"TRUE","TRUE","FALSE"
"938",1210,2.71525541085912,2.66000008583069,"FALSE",0.861540019512177,2.14158488908124,5.09757569824921,3.94731562576459,"FALSE","TRUE","FALSE"
"939",960,2.47813861791151,2.79999995231628,"FALSE",0.846149981021881,2.20050891204989,5.20974264348705,4.04679937845868,"TRUE","TRUE","FALSE"
"940",910,2.51520522940266,2.41000008583069,"FALSE",0.819999992847443,2.20050891204989,4.52704189966731,3.23497714991604,"TRUE","TRUE","FALSE"
"941",990,2.71525541085912,2.51999998092651,"FALSE",0.980000019073486,0.958521753377999,3.84750321503832,3.29438909382435,"TRUE","TRUE","FALSE"
"942",1080,2.83560656514252,2.60999989509583,"FALSE",1.11765003204346,1.74371072607639,4.62249245289333,3.63264341801326,"FALSE","TRUE","FALSE"
"943",830,2.74137718156751,2.01999998092651,"FALSE",1.07500004768372,1.62802484608228,3.61458951457289,2.54098871245237,"TRUE","TRUE","FALSE"
"944",910,2.06262190276303,2.17000007629395,"FALSE",0.857140004634857,1.70720746758853,4.27746105103003,3.25093598630611,"TRUE","TRUE","FALSE"
"945",1040,1.99777015922358,2.25999999046326,"FALSE",0.704919993877411,0.704731717234788,3.74865648341655,3.39157208952109,"FALSE","TRUE","FALSE"
"946",890,1.99777015922358,2.73000001907349,"FALSE",0.854170024394989,0.933769914147421,2.94661312563315,2.28824927739605,"TRUE","TRUE","FALSE"
"947",1030,2.53227335049842,2.72000002861023,"FALSE",0.980769991874695,0.343836720463925,2.66786956917837,2.48650696380831,"TRUE","TRUE","FALSE"
"948",1240,2.79767850990197,2.91000008583069,"FALSE",0.797100007534027,0.479177804610323,2.78925286860516,2.49626849265063,"FALSE","TRUE","FALSE"
"949",1060,2.54048072633141,3.25999999046326,"FALSE",0.927269995212555,0.0198815606085124,2.05569504715745,2.13427509806909,"TRUE","TRUE","FALSE"
"950",860,2.86352937108533,2.75999999046326,"FALSE",0.911109983921051,-0.699389628679656,3.03876638533464,4.18715652093261,"TRUE","TRUE","FALSE"
"951",900,2.70124375153509,2.69000005722046,"FALSE",1.09301996231079,1.95351481608081,4.2285822157276,3.036750267761,"TRUE","TRUE","FALSE"
"952",1270,1.96119011776628,3.5,"FALSE",0.840579986572266,0.851422496323656,2.05569504715745,1.37873796326077,"FALSE","TRUE","FALSE"
"953",1010,2.6814436591218,1.94000005722046,"FALSE",1.06122004985809,-1.50251919173634,1.09196014081737,3.60793027516655,"TRUE","TRUE","FALSE"
"954",1100,2.0916031271045,3.60999989509583,"FALSE",0.864409983158112,-0.667133358752568,0.6904951868774,1.50741976934654,"TRUE","TRUE","FALSE"
"955",1010,2.57135113852103,1.78999996185303,"FALSE",0.803569972515106,1.58036710164311,4.26547694056183,3.32198276683293,"TRUE","TRUE","FALSE"
"956",910,2.54848342480179,2,"FALSE",0.75,2.38571133026114,3.56533425755069,2.03204186037179,"TRUE","TRUE","FALSE"
"957",760,2.14400501909518,2.70000004768372,"FALSE",1.05404996871948,2.06530503756646,4.58889513641098,3.38865569242822,"TRUE","TRUE","FALSE"
"958",900,2.53227335049842,2.61999988555908,"FALSE",0.730769991874695,1.36524898271357,4.16368929482061,3.35369088441478,"TRUE","TRUE","FALSE"
"959",1170,2.5238516316488,3.6800000667572,"FALSE",0.857140004634857,1.61381406763082,3.27150682099263,2.16478465515707,"TRUE","TRUE","FALSE"
"960",1050,2.5238516316488,2.48000001907349,"FALSE",0.640630006790161,0.0492711895626574,3.56533425755069,3.81946830209324,"FALSE","TRUE","FALSE"
"961",980,2.72861562519713,3.41000008583069,"FALSE",0.75,0.933769914147421,3.53971456989214,2.95887088733663,"FALSE","TRUE","FALSE"
"962",1130,2.83560656514252,2.50999999046326,"FALSE",0.982460021972656,1.13056610317069,3.59028115421965,2.86368693376381,"FALSE","TRUE","FALSE"
"963",1210,2.54848342480179,3.64000010490417,"FALSE",0.779410004615784,1.73007713243495,3.30532097361904,2.12776411365229,"FALSE","TRUE","FALSE"
"964",1150,2.84143415907055,3.51999998092651,"FALSE",0.885249972343445,2.16528794583033,2.17072328819,0.6461489539846,"TRUE","TRUE","FALSE"
"965",1050,2.57135113852103,3.15000009536743,"FALSE",0.721310019493103,2.93400719406004,4.76745454199604,3.11477531475296,"FALSE","TRUE","FALSE"
"966",1000,2.74137718156751,3.16000008583069,"FALSE",0.818180024623871,3.026835377045,4.78842481633266,3.09251097381478,"TRUE","TRUE","FALSE"
"967",1030,2.8235517440502,2.57999992370605,"FALSE",1.01961004734039,3.13227421850138,5.17839727813818,3.49950378899352,"FALSE","TRUE","FALSE"
"968",950,2.53227335049842,2.05999994277954,"FALSE",0.979170024394989,2.93400719406004,5.80875440319418,4.36277225871721,"TRUE","TRUE","FALSE"
"969",1240,2.71066003818467,2.82999992370605,"FALSE",0.675679981708527,-1.32782556148959,0.6904951868774,2.70904386063218,"FALSE","TRUE","FALSE"
"970",1030,2.50632306564416,1.8400000333786,"FALSE",0.492749989032745,2.94964282583046,5.10745564569251,3.50736300010904,"FALSE","TRUE","FALSE"
"971",1110,2.71066003818467,2.08999991416931,"FALSE",1.09433996677399,1.55622330581325,5.08759003581958,4.3194900455545,"FALSE","TRUE","FALSE"
"972",940,2.50632306564416,2.54999995231628,"FALSE",0.709089994430542,1.5659065334125,4.80214863202804,3.9677291200921,"TRUE","TRUE","FALSE"
"973",1020,2.47813861791151,2.88000011444092,"FALSE",0.821430027484894,1.20387022344056,3.33797619020376,2.52251236472021,"FALSE","TRUE","FALSE"
"974",970,2.5238516316488,2.30999994277954,"FALSE",0.830190002918243,0.18916069050972,2.45104724532401,2.39613047165449,"TRUE","TRUE","FALSE"
"975",960,1.96119011776628,3.0699999332428,"FALSE",0.882350027561188,0.23344501270016,1.77411027908519,1.6116619173708,"TRUE","TRUE","FALSE"
"976",1060,2.50632306564416,2.97000002861023,"FALSE",0.892859995365143,1.69339605303894,4.24104160796124,3.21758717556227,"TRUE","TRUE","FALSE"
"977",980,2.80105170001726,2.78999996185303,"FALSE",0.884620010852814,1.80648624867807,3.56533425755069,2.37080520166821,"TRUE","TRUE","FALSE"
"978",1070,2.67101861842775,2.25999999046326,"TRUE",0.813560009002686,2.22763289668056,4.7166177348744,3.44168574266227,"FALSE","TRUE","FALSE"
"979",1040,2.66566487351051,1.79999995231628,"FALSE",0.824559986591339,1.74824074472944,4.04957765662083,2.95974171192085,"FALSE","TRUE","FALSE"
"980",1000,2.8235517440502,2.84999990463257,"FALSE",0.754390001296997,1.16467113876304,4.48977822991021,3.88839130360881,"TRUE","TRUE","FALSE"
"981",990,2.80767454931277,2.42000007629395,"FALSE",0.800000011920929,1.99540330173796,4.84215300851759,3.73176674836226,"TRUE","TRUE","FALSE"
"982",1000,2.54848342480179,2.61999988555908,"FALSE",0.960780024528503,2.29633438755694,4.59740787420909,3.26137229027013,"FALSE","TRUE","FALSE"
"983",1180,2.70124375153509,3.6800000667572,"FALSE",0.966669976711273,1.07849209327139,2.27349257113514,1.44104032763714,"TRUE","TRUE","FALSE"
"984",1200,2.53227335049842,2.01999998092651,"FALSE",1.03390002250671,-1.50251919173634,1.37571342665409,3.93288248237207,"TRUE","TRUE","FALSE"
"985",1080,2.06262190276303,2.04999995231628,"FALSE",0.963639974594116,1.70261119583815,4.20315832050768,3.16740653203325,"TRUE","TRUE","FALSE"
"986",1150,2.56391041184583,3.67000007629395,"FALSE",0.716419994831085,-0.124608199166213,1.37571342665409,1.55420984496775,"FALSE","TRUE","FALSE"
"987",1110,2.83853645749078,3.4300000667572,"FALSE",0.913789987564087,2.11769964377357,4.92933939129668,3.76018925619764,"TRUE","TRUE","FALSE"
"988",1120,2.46818521895741,1.67999994754791,"FALSE",0.723079979419708,3.38236320313005,5.61974648940949,3.90645368448265,"FALSE","TRUE","FALSE"
"989",1090,1.99777015922358,2.40000009536743,"FALSE",0.912280023097992,1.78422405638026,5.23150386857175,4.33800526722884,"FALSE","TRUE","FALSE"
"990",1310,2.8527154709808,3.04999995231628,"FALSE",1.04688000679016,0.547246395004218,1.37571342665409,0.905397085257523,"FALSE","TRUE","FALSE"
"991",1080,2.51520522940266,2.57999992370605,"FALSE",0.661539971828461,-0.11384958578429,2.45104724532401,2.72125963534475,"FALSE","TRUE","FALSE"
"992",1090,2.54848342480179,2.40000009536743,"FALSE",0.676919996738434,3.07238838386611,3.84750321503832,1.99580727573838,"TRUE","TRUE","FALSE"
"993",1020,2.57135113852103,1.89999997615814,"FALSE",0.728810012340546,3.07238838386611,4.89296397111672,3.19220537540783,"TRUE","TRUE","FALSE"
"994",1080,2.54048072633141,3.22000002861023,"FALSE",0.894739985466003,0.921293384974839,2.73048006801892,2.05821248754433,"TRUE","TRUE","FALSE"
"995",960,2.70124375153509,2.76999998092651,"FALSE",0.920000016689301,1.43722175164314,4.45097599625131,3.64001099547736,"FALSE","TRUE","FALSE"
"996",860,1.92122506454714,2.38000011444092,"FALSE",0.720000028610229,-1.50251919173634,1.77411027908519,4.39636575885093,"TRUE","TRUE","FALSE"
"997",1050,2.03145052453717,2.80999994277954,"FALSE",0.842109978199005,-1.50251919173634,1.09196014081737,3.60793027516655,"FALSE","TRUE","FALSE"
"998",1060,2.54848342480179,3.22000002861023,"FALSE",0.630770027637482,1.92809664302621,4.1224967810246,2.92987289434499,"FALSE","TRUE","FALSE"
"999",1190,2.72423121272616,2.16000008583069,"FALSE",0.859380006790161,0.207004527441466,3.51338500962763,3.58935692604577,"FALSE","TRUE","FALSE"
"1000",1000,2.5238516316488,2.63000011444092,"FALSE",1.04082000255585,1.09597541950244,4.42078601513542,3.85970304246928,"FALSE","TRUE","FALSE"
"1001",1180,2.40139824129804,2.53999996185303,"FALSE",0.68571001291275,1.09597541950244,3.90221032261557,3.24970256779048,"FALSE","TRUE","FALSE"
"1002",1020,2.53227335049842,1.95000004768372,"FALSE",0.854550004005432,0.627471283227127,3.23644893570146,2.86898554014877,"FALSE","TRUE","FALSE"
"1003",1060,2.53227335049842,2.28999996185303,"FALSE",0.73769998550415,-1.50251919173634,1.59518823524853,4.18715652093261,"FALSE","TRUE","FALSE"
"1004",1000,2.50632306564416,2.91000008583069,"FALSE",0.694920003414154,1.78869031268898,4.37896376254012,3.31629078651086,"FALSE","TRUE","FALSE"
"1005",1010,2.72861562519713,2.36999988555908,"FALSE",0.980390012264252,1.04313707932179,4.19018462290588,3.6281329801844,"TRUE","TRUE","FALSE"
"1006",1160,2.71066003818467,2.90000009536743,"FALSE",0.784619987010956,1.37045638910766,4.28929464935967,3.49721331733681,"FALSE","TRUE","FALSE"
"1007",1300,2.73718684442705,2.29999995231628,"FALSE",1,1.88955557808024,4.41050344458918,3.28859667866187,"TRUE","TRUE","FALSE"
"1008",1010,2.53227335049842,3.07999992370605,"FALSE",0.771929979324341,-0.146347043862239,2.27349257113514,2.55979557734769,"FALSE","TRUE","FALSE"
"1009",970,2.51520522940266,3.59999990463257,"FALSE",0.796299993991852,1.46245537523104,3.3695488943332,2.37538894112589,"TRUE","TRUE","FALSE"
"1010",1210,2.06262190276303,4,"FALSE",0.951610028743744,2.08959819622264,3.20005287977423,1.79389277046417,"FALSE","TRUE","FALSE"
"1011",1030,2.03145052453717,3.36999988555908,"FALSE",0.872730016708374,1.68877711581518,4.7166177348744,3.78120734620489,"TRUE","TRUE","FALSE"
"1012",1230,1.99777015922358,3.32999992370605,"FALSE",1.01638996601105,1.68877711581518,1.92510528907488,0.66414263649694,"FALSE","TRUE","FALSE"
"1013",980,2.51520522940266,2.73000001907349,"FALSE",0.884620010852814,0.69782298278565,2.52888409494344,2.01656402062107,"TRUE","TRUE","FALSE"
